DWH_REFERENZPREISE_DE;0;1;2;3;4;5;6;7;8;9;10;11;12;13;14;15;16;17;18;19;20;21;22;23
04.10.2023;125.36;121.08;116.31;111.68;114.94;125.91;158.72;180.16;223.29;211.57;195.66;183.05;170.89;163.12;161.52;165.86;176.77;201.29;220;233.62;177.11;155.91;143.1;128.91
05.10.2023;125.36;121.08;116.31;111.68;114.94;125.91;158.72;180.16;223.29;211.57;195.66;183.05;170.89;163.12;161.52;165.86;176.77;201.29;220;233.62;177.11;155.91;143.1;128.91
06.10.2023;123.31;117.37;113.69;112.27;115.78;126.48;158.47;181.7;220.73;202.83;182.79;162.24;148.66;136.46;127.74;133.09;151.54;187.84;215.02;226.65;167.99;138.78;128.43;106.39
07.10.2023;108;100.7;98.03;94.93;94.83;95.53;100.68;114.14;125.76;127.49;118.53;103.33;91.39;81.4;78.55;84.44;96.27;126.69;148.9;162.69;141.87;122.48;111.35;95.39
08.10.2023;90.77;84.86;80.43;77.22;74.29;74.99;78.47;87.6;98.29;96.82;88.57;82.13;70.36;57.77;54.34;70.86;85.93;124.32;155.73;173.74;158.12;134.78;122.79;108.19
09.10.2023;94.98;86.18;79.58;74.73;76.07;102.28;152.23;183.45;224.94;209.45;186.94;171.13;149.08;140.87;138.02;149.91;167.26;202.92;225.9;254.69;184.13;159.21;142.67;124.26
10.10.2023;117.89;112.26;107;102.39;106.6;119.63;155.34;182.92;222.64;207.64;189.65;176.21;162.4;153.78;152.22;157.43;168.75;194.81;214.68;224.68;169.65;148.01;135.56;121.68
11.10.2023;117.89;112.26;107;102.39;106.6;119.63;155.34;182.92;222.64;207.64;189.65;176.21;162.4;153.78;152.22;157.43;168.75;194.81;214.68;224.68;169.65;148.01;135.56;121.68
12.10.2023;117.89;112.26;107;102.39;106.6;119.63;155.34;182.92;222.64;207.64;189.65;176.21;162.4;153.78;152.22;157.43;168.75;194.81;214.68;224.68;169.65;148.01;135.56;121.68
13.10.2023;122.05;116.32;113.45;112.03;116.33;126.03;154.72;181.58;215.64;198.11;183.02;166.67;154.47;142.4;135.1;140.4;158.95;192.16;211.07;222.76;164.64;136.72;129.73;108.53
14.10.2023;111.58;105.18;103.1;99.65;99.12;100.22;103.76;119.15;132.41;136.93;129.55;113.79;101.14;91.52;89.23;97.72;109.7;141.98;163.74;176.11;152.38;133.25;122.7;105.87
15.10.2023;97.99;87.92;83.78;81.58;76.71;79.23;83.1;91.81;104.3;100.12;90.29;84.51;71.86;59.16;58.01;76.93;93.89;133.61;161.07;172.04;152.06;130.82;120.53;108.76
16.10.2023;94.13;84.65;78.12;71.71;73.78;98.13;147.73;180.3;217.34;201.26;178.1;163.86;143.74;139.14;136.26;146.62;163.47;197.58;219.31;235.18;177.33;152.89;136.49;117.97
17.10.2023;111.04;105.35;99.23;95.13;101.72;116;152.8;184.59;221.19;205.6;185.51;170.27;155.75;147.44;146.51;154.33;168.17;196.52;216.25;221.8;168.87;144.25;132.34;116.32
18.10.2023;111.04;105.35;99.23;95.13;101.72;116;152.8;184.59;221.19;205.6;185.51;170.27;155.75;147.44;146.51;154.33;168.17;196.52;216.25;221.8;168.87;144.25;132.34;116.32
19.10.2023;111.04;105.35;99.23;95.13;101.72;116;152.8;184.59;221.19;205.6;185.51;170.27;155.75;147.44;146.51;154.33;168.17;196.52;216.25;221.8;168.87;144.25;132.34;116.32
20.10.2023;117.73;110.94;107.3;104.8;109.04;119.9;149.62;179.09;209.68;189.44;172.37;156.43;144.89;132.16;126.55;133.72;155.95;191.25;205.92;214.39;158.85;131.4;125.19;102.58
21.10.2023;105.93;99.04;97.11;93.08;91.8;93.42;97.66;114.5;129.6;133.76;125.59;108.81;95.88;86.06;83.67;91.93;105.5;137.25;160.19;168.39;143.28;123.58;113.22;95.84
22.10.2023;93.72;84.57;81.59;79.25;75.75;78.08;79.6;88.79;99.33;94.07;84.44;79.25;67.48;56.95;59.06;79.54;94.93;133.33;158.98;165.84;143.6;122.82;112.02;99.79
23.10.2023;90.47;84.88;80.33;74.83;79.4;100.16;147.09;179.79;213.07;196.07;174.49;163.38;148.83;146.27;147.25;159.09;174.37;203.14;219.11;228.71;174.23;149.78;132.48;114.66
24.10.2023;108.07;101.31;94.69;90.32;96.6;111.55;148.15;182.05;213.75;197.38;176.41;162.78;150.19;144.7;145.17;154.2;168.32;199.41;216.79;214.26;166.57;141.17;130.76;114.09
25.10.2023;108.07;101.31;94.69;90.32;96.6;111.55;148.15;182.05;213.75;197.38;176.41;162.78;150.19;144.7;145.17;154.2;168.32;199.41;216.79;214.26;166.57;141.17;130.76;114.09
26.10.2023;108.07;101.31;94.69;90.32;96.6;111.55;148.15;182.05;213.75;197.38;176.41;162.78;150.19;144.7;145.17;154.2;168.32;199.41;216.79;214.26;166.57;141.17;130.76;114.09
27.10.2023;112.63;107.24;103.7;102.8;109.12;121.34;155.49;187.78;215.71;196.77;181.41;165.12;156.44;144.32;145.27;153.24;173.13;201.77;213.2;215.03;163.94;143.03;137.47;119.31
28.10.2023;118.53;109.89;108.36;105.68;104.82;106.89;109.34;125.25;138.75;141.09;131.37;114.72;103.66;95.08;95.36;106.22;121.72;150.32;168.81;174.06;144.5;126.79;119.53;102.78
29.10.2023;93.99;82.47;81.7;78.59;80.52;79.33;83.52;91.04;99.9;95.29;88.29;84.56;79.19;68.05;74.19;90.82;105.75;135.05;148.74;151.61;127.28;110.83;105.32;93.5
30.10.2023;84.19;80.9;77.82;72.32;77.13;94.53;139.41;173.41;202.18;183.14;162.42;153.24;143.71;144.35;148.31;165.93;178.15;209.35;220.44;221.39;169.47;146.91;130.02;112.5
31.10.2023;109.94;104.67;97.88;95;100.4;115.37;148.38;182.01;208.59;191.32;171.63;161.22;149.45;147.76;151.91;163.47;176.85;205.25;214.71;206.18;163.57;141.1;132.22;114.4
01.11.2023;95.58;84.09;82.95;78.98;81.63;81.79;89;95.81;152.92;153.52;147.17;146.85;141.07;134.6;136.44;150.3;177.27;231.69;243.99;232.77;126.81;106.41;102.67;73.6
02.11.2023;123.66;117.73;110.09;106.85;112.93;129.77;166.89;204.71;261.3;239.67;215.01;201.96;187.22;185.1;190.3;204.78;221.54;257.12;268.98;258.29;183.98;158.71;148.71;128.68
03.11.2023;123.39;117.98;113.73;112.13;119.45;131.21;167.15;199.12;251.22;232.81;217.03;205.61;196.97;185.29;190.3;205.22;222.2;253.68;259.36;248.94;180.62;158.09;151.9;135.44
04.11.2023;135.86;128.16;126.04;122.25;121.37;122.27;129.49;146.68;158.97;161.47;154.55;140.92;132.83;125.04;125.67;140.08;153.85;181.54;194.05;190.59;162.43;143.72;138.8;120.51
05.11.2023;105.09;91.79;90.77;87.32;91.03;89.07;90.67;98.55;109.38;107.15;102.37;102.1;99.68;87.18;95.98;113.37;124.9;155.97;166.81;158.17;135.84;120.03;117.56;105.62
06.11.2023;95.76;92.23;88.33;83.19;88.12;103.27;154.42;191.53;241.32;219.7;198.02;188.8;184.63;191.26;203.06;223.26;235.03;270.27;271.66;260.87;182.7;161.34;148.91;130.16
07.11.2023;113.58;106.76;99.84;96.68;101.62;117.42;152.63;190.64;239.01;217.84;196.87;187.37;177.1;178.42;186.15;201.36;215;246;250.86;233.87;167.74;143.72;136.4;117.01
08.11.2023;113.58;106.76;99.84;96.68;101.62;117.42;152.63;190.64;239.01;217.84;196.87;187.37;177.1;178.42;186.15;201.36;215;246;250.86;233.87;167.74;143.72;136.4;117.01
09.11.2023;113.58;106.76;99.84;96.68;101.62;117.42;152.63;190.64;239.01;217.84;196.87;187.37;177.1;178.42;186.15;201.36;215;246;250.86;233.87;167.74;143.72;136.4;117.01
10.11.2023;111.04;107.68;105.39;103.21;109.96;120.87;153.44;186.75;232.76;219.25;206.37;198.35;190.14;181.57;189.99;202.44;212.55;239.78;234.73;217.51;160.17;140.44;138.37;124.18
11.11.2023;125.89;119.01;116.96;114.43;114.01;115.99;120.89;135.96;149.16;152.3;142.77;137.44;130.46;124.15;130.65;145.19;158.07;184.26;190.36;178.78;152.04;136.77;132.25;118
12.11.2023;105.73;94.32;94.71;90.23;92.6;91.13;91.44;99.92;109.28;109.31;108.67;113.32;112.18;102.64;112.89;127.42;139.49;161.69;167.45;152.44;132.77;118.8;116.63;103.31
13.11.2023;95.44;91.97;89.52;84.98;91.33;103.58;159.27;195.11;240.52;222.01;208.7;199.79;199.11;207.38;219.3;237.28;244.58;272.45;265.63;248.13;178.41;158.04;146.96;125.67
14.11.2023;117.2;111.35;104.28;100.55;105.98;120.17;154.32;191.42;236.55;218.98;201.67;194.99;187.87;191.54;201.22;216.46;228.39;256.19;253.27;232.6;171.51;148.61;141.35;121.26
15.11.2023;117.2;111.35;104.28;100.55;105.98;120.17;154.32;191.42;236.55;218.98;201.67;194.99;187.87;191.54;201.22;216.46;228.39;256.19;253.27;232.6;171.51;148.61;141.35;121.26
16.11.2023;117.2;111.35;104.28;100.55;105.98;120.17;154.32;191.42;236.55;218.98;201.67;194.99;187.87;191.54;201.22;216.46;228.39;256.19;253.27;232.6;171.51;148.61;141.35;121.26
17.11.2023;114.5;111.77;108.16;105.67;112.37;122.5;157.53;194.56;241.18;226.86;216.41;205.83;199.59;192.25;202.59;216.35;224.64;251.06;236.82;215.97;162.82;144.01;142.36;126.95
18.11.2023;128.79;123.83;121.17;118.93;119.38;121.91;127.2;139.83;153.06;157.45;146.86;143.55;138.91;133.97;141.02;152.98;164.45;188.38;188.96;172.36;146.54;133.88;130.21;118.2
19.11.2023;109.29;101.42;101.07;93.56;97.75;94.78;96.69;104.55;111.37;116.31;118.07;123.41;123.19;114.51;123.37;134.75;145.43;164.98;166.45;156.1;137.68;124.79;124.24;109
20.11.2023;101.36;98.32;95.71;91.89;97.05;107.02;160.67;202.19;247.8;231.6;220.97;216.53;217.42;224.88;236.36;251.38;256.39;279.5;269.48;249.5;183.83;164.2;152.64;128.34
21.11.2023;122.48;115.74;109.01;105.27;108.47;121.43;152.62;184.9;229.27;216.66;203.59;200.85;196.18;201.57;211.14;223.06;230.8;254.51;248.02;228.15;169.47;150.85;144.52;126.33
22.11.2023;122.48;115.74;109.01;105.27;108.47;121.43;152.62;184.9;229.27;216.66;203.59;200.85;196.18;201.57;211.14;223.06;230.8;254.51;248.02;228.15;169.47;150.85;144.52;126.33
23.11.2023;122.48;115.74;109.01;105.27;108.47;121.43;152.62;184.9;229.27;216.66;203.59;200.85;196.18;201.57;211.14;223.06;230.8;254.51;248.02;228.15;169.47;150.85;144.52;126.33
24.11.2023;120.29;117.39;114.47;112.54;118.83;127.82;158.26;193.37;239.82;229.61;221.57;212.96;206.58;201.62;210.98;222.61;226.79;248.66;232.31;212.51;159.38;146.31;144.74;129.23
25.11.2023;128.5;123.31;122.64;120.95;122.12;125.49;129.12;142.05;152.28;160.28;153.41;152.36;150;145.4;152.64;163.38;172.02;194.18;190.78;174.09;151.21;138.34;134.66;120.75
26.11.2023;108.35;99.93;98.82;91.02;93.34;90.08;91.23;98.35;106.65;115.21;120.16;129.57;129.82;122.03;129.55;138.79;147.98;166.66;166.62;155.38;136.6;124.98;125.48;109.73
27.11.2023;99.33;96.23;93.52;91.43;93.92;108.13;161.35;200.82;246.61;232.4;223.52;219.58;220.54;227.33;236.96;249.26;252.04;270.21;263.33;244.99;181.23;162;153.56;130.99
28.11.2023;123.62;117.75;111.67;108.95;113.08;124.74;153.07;184.97;234.5;225.04;214.77;212.21;207.88;211.64;220.17;229.99;236.26;253.78;243.84;226.08;166.73;151.04;144.25;126.16
29.11.2023;123.62;117.75;111.67;108.95;113.08;124.74;153.07;184.97;234.5;225.04;214.77;212.21;207.88;211.64;220.17;229.99;236.26;253.78;243.84;226.08;166.73;151.04;144.25;126.16
30.11.2023;123.62;117.75;111.67;108.95;113.08;124.74;153.07;184.97;234.5;225.04;214.77;212.21;207.88;211.64;220.17;229.99;236.26;253.78;243.84;226.08;166.73;151.04;144.25;126.16
01.12.2023;131.69;126.75;123.21;118.84;122.98;132.59;156.12;190.82;220.97;212.19;204.66;197.36;190.65;188.18;193.69;203.96;207.54;226.05;210.53;195.24;158.53;147.02;147.17;132.8
02.12.2023;135.99;132.33;131.43;130.18;130.48;133.29;137.87;152.13;164.17;173.72;168.54;169.03;166.7;160.59;165.62;174.44;181.84;202.64;200.18;181.39;164.16;152.99;148.74;134.5
03.12.2023;126.3;121.21;117.89;110.47;107.32;107.85;106.28;115.74;125.77;135.1;140.86;153.79;152.49;146.22;148.37;156.46;165.73;183.91;188.01;175.95;159.65;147.85;148.74;130.75
04.12.2023;123.91;118.94;114.87;111.75;114.09;129.35;178.31;213.79;242.71;233.25;227.64;224.08;223.48;227.83;235.58;240.36;242.68;252.89;247.24;234.21;191.76;173.97;168;146.6
05.12.2023;138.11;130.82;124.51;121.72;127.15;139.08;164.59;194.94;229.55;225.25;219.85;218.82;216.97;218.27;222.54;227.99;230.86;241.98;233.02;220.94;178.92;164.88;158.03;141.45
06.12.2023;138.11;130.82;124.51;121.72;127.15;139.08;164.59;194.94;229.55;225.25;219.85;218.82;216.97;218.27;222.54;227.99;230.86;241.98;233.02;220.94;178.92;164.88;158.03;141.45
07.12.2023;138.11;130.82;124.51;121.72;127.15;139.08;164.59;194.94;229.55;225.25;219.85;218.82;216.97;218.27;222.54;227.99;230.86;241.98;233.02;220.94;178.92;164.88;158.03;141.45
08.12.2023;147.6;141.16;136.59;131.39;136.16;146.84;166.86;197.55;233.9;227.74;222.42;216.04;210.16;206.67;210.17;214.8;217.46;231.25;216.36;207.41;165.75;159.5;159;144.09
09.12.2023;147.25;142.59;139.94;137.51;135.55;139;141.48;154.75;170.28;181.12;177.52;177.92;174.1;167.02;171.94;175.41;186.24;200.58;197.65;178.41;161.96;149.73;142.81;127.82
10.12.2023;118.68;114.29;112.59;105.68;101.88;101.62;101.28;109.66;122.47;135.21;142.69;155.14;151.97;149.57;151.56;158.89;168.4;183.72;186.56;178.49;160.73;153.06;155.49;132.38
11.12.2023;125.68;118.23;113.82;108.38;109.93;126.07;181.19;213.59;245.02;239.99;237.87;235.36;234.49;234.95;237.31;240.9;242.23;246.54;243.93;233.29;190.02;173.68;166.84;141.87
12.12.2023;149.31;142.71;135.85;133.04;138.47;151.65;173.05;201.2;239.94;236.7;232.04;232.11;229.44;229.26;232.35;235.35;238.24;247.27;241.01;230.36;187.67;174.86;168.1;151.9
13.12.2023;149.31;142.71;135.85;133.04;138.47;151.65;173.05;201.2;239.94;236.7;232.04;232.11;229.44;229.26;232.35;235.35;238.24;247.27;241.01;230.36;187.67;174.86;168.1;151.9
14.12.2023;149.31;142.71;135.85;133.04;138.47;151.65;173.05;201.2;239.94;236.7;232.04;232.11;229.44;229.26;232.35;235.35;238.24;247.27;241.01;230.36;187.67;174.86;168.1;151.9
15.12.2023;155.77;149.3;143.67;137.57;142.19;153;172.2;196.82;242.56;237.74;233.43;226.47;224.05;222.81;224.13;226.07;230.28;238.24;226.83;219.16;173.34;164.56;161.47;144.75
16.12.2023;153.61;149.65;146.81;144.69;142.02;145.28;150.03;163.06;176.26;187.26;187.34;186.64;184.14;176.43;177.69;180.61;190.06;198.78;197.37;180.42;165.29;151.82;144.01;127.95
17.12.2023;120.56;113.98;111.6;103.63;99.92;99.06;100.96;108.58;120.22;132.51;138.85;151.08;148.96;148.14;148.78;154.13;162.62;176.34;178.47;170.76;154.13;150.86;154.14;132.41
18.12.2023;123.99;115.99;110.6;104.94;104.66;122.49;174.4;206.2;237.61;233.74;231.36;230.04;229.53;229.85;231.64;234.3;234.97;237.99;235.02;227.13;186.41;172.78;167;144.97
19.12.2023;154.3;147.32;140.89;138.47;143.3;156.51;174.67;198.02;238.21;236.99;233.17;234.38;232.49;231.83;234.01;235.67;238.42;245.31;239.8;230.81;188.65;177.99;171.74;156.59
20.12.2023;154.3;147.32;140.89;138.47;143.3;156.51;174.67;198.02;238.21;236.99;233.17;234.38;232.49;231.83;234.01;235.67;238.42;245.31;239.8;230.81;188.65;177.99;171.74;156.59
21.12.2023;154.3;147.32;140.89;138.47;143.3;156.51;174.67;198.02;238.21;236.99;233.17;234.38;232.49;231.83;234.01;235.67;238.42;245.31;239.8;230.81;188.65;177.99;171.74;156.59
22.12.2023;160.7;153.57;149.1;142.53;146.33;156.69;171.5;189.3;237.73;234.82;231.35;228.53;225.61;226.1;225.97;226.03;229.68;233.97;226.34;219.12;171.6;164.76;161.2;145.6
23.12.2023;158.02;151.64;149.35;146.57;142.97;145.09;151;164.44;175.82;186.92;189.07;188.62;186.27;177.99;177.48;179.97;188.67;194.34;192.87;176.39;164.04;149.78;141.45;124.05
24.12.2023;76.33;39.77;31.03;28.44;35.82;36.01;32.86;61.76;68.02;74.94;79.84;74.72;69.8;59.46;44.84;71.47;94.67;126.5;105.84;60.57;94.56;80.26;129.9;80.77
25.12.2023;26.45;16.88;9.86;11.33;13.29;16.71;15.08;18.99;31.01;90.91;113.03;122.98;95.92;51.94;59.12;58.81;111.07;156.82;157.91;153.07;145.06;134.79;140.8;105.5
26.12.2023;73.78;65.72;61.37;51.29;49.84;56.3;63.4;80.15;97.83;109.15;110.99;118.61;119.12;115.65;116.07;119.28;129.33;150.76;164.98;153.53;115.16;101.16;100.67;84.71
27.12.2023;95.91;85.43;79.78;66.68;64.79;73.2;82.42;104.19;127.17;141.9;144.29;154.19;154.86;150.34;150.89;155.06;168.13;195.98;214.48;199.58;149.71;131.51;130.87;110.12
28.12.2023;95.91;85.43;79.78;66.68;64.79;73.2;82.42;104.19;127.17;141.9;144.29;154.19;154.86;150.34;150.89;155.06;168.13;195.98;214.48;199.58;149.71;131.51;130.87;110.12
29.12.2023;93.98;83.71;78.17;65.33;63.48;71.72;80.76;102.09;124.61;139.03;141.38;151.08;151.73;147.31;147.84;151.93;164.74;192.03;210.15;195.56;146.69;128.86;128.23;107.9
30.12.2023;101.14;90.09;84.13;70.31;68.32;77.19;86.92;109.87;88.68;98.95;100.62;107.52;107.99;104.84;105.22;108.13;117.24;136.67;149.57;139.18;157.87;138.68;138;116.12
31.12.2023;63.73;56.77;53.01;44.3;43.05;48.64;54.77;69.23;55.88;62.35;63.4;67.75;68.04;66.06;66.3;68.13;73.88;86.12;94.24;87.7;99.48;87.39;86.96;73.17
01.01.2024;111.15;98.37;86.58;83.93;87.86;90.97;111.51;146.35;159.09;183.13;187.72;188.35;184.88;179.7;176.24;180.11;204.67;230.11;242.34;221.41;192.93;160.03;159.67;126.46
02.01.2024;131.98;121.71;112.36;102.46;102.85;119.8;176.46;215.65;213.49;213.46;204.08;204.85;198.48;196.38;203.22;213.4;220.59;239.27;232.74;216.64;214.49;189.2;180.5;143.75
03.01.2024;131.98;121.71;112.36;102.46;102.85;119.8;176.46;215.65;213.49;213.46;204.08;204.85;198.48;196.38;203.22;213.4;220.59;239.27;232.74;216.64;214.49;189.2;180.5;143.75
04.01.2024;131.98;121.71;112.36;102.46;102.85;119.8;176.46;215.65;213.49;213.46;204.08;204.85;198.48;196.38;203.22;213.4;220.59;239.27;232.74;216.64;214.49;189.2;180.5;143.75
05.01.2024;165.02;153.81;146.18;133.94;135.25;149.6;181.89;215.19;227.36;220.48;209.01;203.95;197.25;189.64;199.39;212.01;226.23;255.25;259.07;239.2;236.6;221.62;214.27;194.69
06.01.2024;171.84;170.27;170.18;160.3;156.22;155.94;162.79;180.39;196.45;207.71;197.09;184.49;177.24;168.83;160.55;157.62;168.62;187.78;190.22;171.71;157.55;133.71;123.86;108.53
07.01.2024;96.72;90.4;86.78;79;78.09;78.82;76.97;83.16;104.71;126.74;135.24;144.02;142.14;132.74;132.78;136.81;143.91;162.52;176.78;166.07;152.19;145.45;147.4;130.8
08.01.2024;122.85;112.75;111.2;98.5;104.89;128.07;191.03;248.81;247.76;241.15;228.02;222.67;213.09;210.17;215.04;224.97;236.39;257.17;259.04;239.25;243.84;221.1;210.24;186.72
09.01.2024;140.08;131.07;122.6;114.25;115.14;130.53;179.19;216.7;223.98;223.26;212.63;210.44;202.52;199.15;205.73;214.8;221.5;240.7;236.36;218.83;210.07;187.29;178.21;146.89
10.01.2024;140.08;131.07;122.6;114.25;115.14;130.53;179.19;216.7;223.98;223.26;212.63;210.44;202.52;199.15;205.73;214.8;221.5;240.7;236.36;218.83;210.07;187.29;178.21;146.89
11.01.2024;140.08;131.07;122.6;114.25;115.14;130.53;179.19;216.7;223.98;223.26;212.63;210.44;202.52;199.15;205.73;214.8;221.5;240.7;236.36;218.83;210.07;187.29;178.21;146.89
12.01.2024;156.76;148.43;141.45;131.56;134.08;147.36;177.34;212.07;230.6;224.49;214.2;209.65;202.27;194.14;201.56;213.45;224.04;249.09;251.88;233.32;224.38;209.9;202.64;184.65
13.01.2024;166.4;164.04;163.98;155.77;151.67;151.48;157.33;174.25;191.43;204.62;197.42;187.31;178.65;169.88;163.49;163.72;173.7;192.22;196.62;179.33;165.32;144.59;136.85;122.66
14.01.2024;114.86;106.92;103.74;96.76;95.82;96.35;94.51;101.02;120.78;140.13;143.29;149.93;147.57;138.64;138.89;142.97;150.08;170.8;183.65;171.85;155.45;146.13;146.63;129.51
15.01.2024;121.57;108.88;107.35;96.54;102.24;124.98;184.89;236.92;241.87;235.13;222.3;216.15;206.31;203.16;207.87;216.37;227;247.27;248.7;232.32;231.2;210.19;199.82;179.19
16.01.2024;139.55;131.27;124.01;116.9;118.04;132.49;176.96;213.54;224.75;223.03;213.69;210.19;202.11;198.27;203.15;210.55;216.15;233.86;230.56;213.46;201.52;180.63;171.09;142.14
17.01.2024;139.55;131.27;124.01;116.9;118.04;132.49;176.96;213.54;224.75;223.03;213.69;210.19;202.11;198.27;203.15;210.55;216.15;233.86;230.56;213.46;201.52;180.63;171.09;142.14
18.01.2024;139.55;131.27;124.01;116.9;118.04;132.49;176.96;213.54;224.75;223.03;213.69;210.19;202.11;198.27;203.15;210.55;216.15;233.86;230.56;213.46;201.52;180.63;171.09;142.14
19.01.2024;146.73;139.16;131.98;123.42;126.75;139.08;166.78;200.7;219.51;215.23;204.69;203.42;196.53;190.56;196.22;206.96;216.44;239.39;241.86;223.7;212.41;197.09;190.02;172.9
20.01.2024;156.86;154.39;154.21;146.46;141.37;143.87;147.19;166.85;182.39;195.55;188.52;181.47;172.32;162.19;158.01;158.48;169.37;187.22;192.57;176.6;161.28;140.94;138.26;121.71
21.01.2024;111.05;104.42;100.86;95.68;93.75;94.18;92.36;98.6;116.34;132.91;135.75;141.86;139.54;130.84;131.38;135.68;145.39;173.58;185.63;176.01;160.8;150.99;151.64;134.75
22.01.2024;128.65;117.28;115;106.4;109.62;128.37;183.07;229.34;250.98;242.43;227.38;220.75;208.46;203.42;206.06;212.22;222.46;246.87;250.62;234.07;215.61;194.84;185.59;164.98
23.01.2024;141.32;134.82;131.25;128.4;131.41;145.53;180.21;214.05;238.67;226.52;214.54;206.26;197.2;193.1;197.96;208;214.25;234.3;235.05;216.57;192.28;174.33;165.72;141.8
24.01.2024;141.32;134.82;131.25;128.4;131.41;145.53;180.21;214.05;238.67;226.52;214.54;206.26;197.2;193.1;197.96;208;214.25;234.3;235.05;216.57;192.28;174.33;165.72;141.8
25.01.2024;141.32;134.82;131.25;128.4;131.41;145.53;180.21;214.05;238.67;226.52;214.54;206.26;197.2;193.1;197.96;208;214.25;234.3;235.05;216.57;192.28;174.33;165.72;141.8
26.01.2024;133.78;127.8;121.34;118.64;122.23;134.7;163.7;201.81;233.28;220.79;205.88;202.9;193.27;187.47;187.95;199.37;204.05;227.98;225.67;207.4;183.02;168.88;161.43;141.07
27.01.2024;139.96;135.51;134.43;128.16;125.7;128.06;130.38;148.02;161.68;176.4;171.77;169.81;158.92;144.49;142.41;146.53;158.83;183.17;187.86;169.81;154.88;139.2;141.32;125.69
28.01.2024;122.06;114.68;111.81;107.61;104.4;103.91;99.89;105.56;118.71;127.45;128.37;133.18;134.38;125.22;122.77;129.96;142.15;172.91;185.84;178.38;161.27;150.06;154.06;138.51
29.01.2024;127.25;115.98;115.55;110.72;111.52;130.05;182.55;224.11;252.33;241.49;225.46;216.35;204.58;197.05;197.87;208.85;218.27;245.71;255.93;240.36;210.79;191.32;181.94;164.11
30.01.2024;154.56;149.19;145.56;142.6;145.06;156.93;187.15;221.74;252.63;238.14;219.99;208.95;198.41;194.65;199.52;211.18;220.16;243.26;250.04;231.21;198.92;181.76;173.42;153.75
31.01.2024;154.56;149.19;145.56;142.6;145.06;156.93;187.15;221.74;252.63;238.14;219.99;208.95;198.41;194.65;199.52;211.18;220.16;243.26;250.04;231.21;198.92;181.76;173.42;153.75
01.02.2024;159.61;154.06;150.31;147.26;149.79;162.06;193.26;228.99;263.59;248.47;229.53;218.01;207.01;203.09;208.17;220.34;229.71;253.81;260.88;241.24;205.42;187.7;179.09;158.77
02.02.2024;152.01;147.81;142.26;139.34;142.31;152.31;181.45;217.92;254.65;235.41;215.7;210.76;201.24;192.29;188.87;200.65;211.6;234.72;236.92;218.38;186.44;171.01;164.29;143.64
03.02.2024;148.31;143.55;140.06;134.1;133.31;136.86;138.71;156.08;169.91;181.23;175.1;172.53;159.09;147.18;148.42;158.11;177.21;203.84;212.58;193.02;175.15;155.4;157.71;141.95
04.02.2024;136.06;129.54;126.45;123.26;120.62;120.04;114.74;120.65;132.96;137.65;137.81;140.99;137.06;128.72;126.33;134.77;150.77;185.19;197.25;188.24;169.78;156.34;158.86;139.78
05.02.2024;119.38;102.19;101.37;97;98.74;120.05;167.71;205.31;238.38;225.13;208.94;197.47;185.81;179.34;182.27;195.18;208.35;243.94;259.16;243.32;206.41;185.25;178.28;159.4
06.02.2024;153.03;147.62;144.13;141.94;145.08;157.44;190.18;225.09;263.38;247.19;227.3;214.71;202.15;196.04;199.45;210.26;219.73;244.63;256.87;237.15;196.09;180.52;171.9;152.58
07.02.2024;153.03;147.62;144.13;141.94;145.08;157.44;190.18;225.09;263.38;247.19;227.3;214.71;202.15;196.04;199.45;210.26;219.73;244.63;256.87;237.15;196.09;180.52;171.9;152.58
08.02.2024;153.03;147.62;144.13;141.94;145.08;157.44;190.18;225.09;263.38;247.19;227.3;214.71;202.15;196.04;199.45;210.26;219.73;244.63;256.87;237.15;196.09;180.52;171.9;152.58
09.02.2024;143.88;138.18;133.76;131.28;134.94;144.95;172.18;208.22;244.61;225.4;204.83;196.24;189.02;179.09;171.83;181.9;191.93;212.92;219.6;202.16;166.05;154.29;148.16;125.48
10.02.2024;129;122.78;117.31;113.12;111.8;114.44;115.74;132.48;144.51;150.33;148.03;140.47;129.19;116.61;119.58;131.96;152.53;181.37;193.01;176.93;158.21;138.13;143.57;130.59
11.02.2024;119.35;113.98;113.47;109.43;106.33;108.11;104;110.87;122.41;126.88;125.24;126.44;122.24;108.65;105.91;115.4;131.7;169.02;184.7;175.53;157.64;143.23;148.15;128.96
12.02.2024;108.24;94.89;95.42;90.64;92.9;116.29;158.73;198.46;232.09;214.05;195.72;185.77;178.01;171.17;172.58;184.12;198.11;230.76;251.67;240.26;195.8;174.3;168.22;150.98
13.02.2024;146.85;141.48;139.07;137.49;140.93;153.22;187.47;221.77;261.76;238.45;214.99;202.59;190.95;186.04;189.23;201.31;215.15;242.45;259.34;242.85;193.61;177.87;169.98;150.26
14.02.2024;146.85;141.48;139.07;137.49;140.93;153.22;187.47;221.77;261.76;238.45;214.99;202.59;190.95;186.04;189.23;201.31;215.15;242.45;259.34;242.85;193.61;177.87;169.98;150.26
15.02.2024;146.85;141.48;139.07;137.49;140.93;153.22;187.47;221.77;261.76;238.45;214.99;202.59;190.95;186.04;189.23;201.31;215.15;242.45;259.34;242.85;193.61;177.87;169.98;150.26
16.02.2024;148.25;140.8;137.16;134.91;137.33;146.47;175.68;208.89;247.58;222.34;196.16;185.84;177.66;169.51;161.58;170.75;185.59;211.64;223.64;207.54;162.75;150.66;143.78;121.76
